"Owning Library","Item Barcode","Shelving Location Name","Use Count","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Edit Date","Create Date"
"OCRL-SOPER","31040001121820","AV","1","Star trek The ultimate computer ; Return to tomorrow",,"1991","VC ST ULTI",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121838","AV","1","Star trek The apple ; Journey to Babel",,"1991","VC ST APPL",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121846","AV","1","Star trek The Enterprise incident ; The empath",,"1991","VC ST ENTE",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121853","AV","1","Star trek Whom gods destroy ; The lights of Zetar",,"1991","VC ST WHOM",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121861","AV","1","Star trek The paradise syndrome ; And the children shall lead",,"1991","VC ST PARA",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121879","AV","2","Star trek The Galileo seven ; Court-martial",,"1991","VC ST GALI",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121887","AV","1","Star trek Amok time ; This side of paradise",,"1978","VC ST AMOK",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121895","AV","1","Star trek Dagger of the mind ; The conscience of the king",,"1991","VC ST DAGG",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121903","AV","2","Star trek Errand of mercy ; The gamesters of Triskelion",,"1991","VC ST ERRA",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121911","AV","1","Star trek Metamorphosis ; Operation: Annihilate!",,"1991","VC ST META",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121929","AV","2","Star trek The Menagerie, Parts 1 & 2",,"1978","VC ST MENA",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121937","AV","1","Star trek Wolf in the fold ; Obsession",,"1991","VC ST WOLF",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121945","AV","1","Star trek A taste of Armageddon ; Devil in the dark",,"1991","VC ST TAST",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121952","AV","1","Star trek Is there in truth no beauty? ; The Tholian web",,"1968","VC ST IS",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121960","AV","1","Star trek Spock's brain ; For the world is hollow and I have touched the sky",,"1991","VC ST SPOC",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121978","AV","2","Star trek Mirror, mirror ; The Omega glory",,"1991","VC ST MIRR",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121986","AV","1","Star trek The savage curtain ; All our yesterdays",,"1991","VC ST SAVA",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001121994","AV","1","Star trek What are little girls made of? ; Miri",,"1991","VC ST WHAT",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001122000","AV","1","Star trek The naked time ; Balance of terror",,"1991","VC ST NAKE",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001122018","AV","1","Star trek The corbomite maneuver ; The man trap",,"1991","VC ST CORB",,,"13","1","25.00","2020-06-25","2010-07-06"
"OCRL-SOPER","31040001122901","JUV","1","Chub","Sargent, Dave 1941-","2001","J SARG",,,"13","1","25.00","2020-06-30","2010-07-11"
"OCRL-SOPER","31040001122927","JUV","1","Charcoal grey","Sargent, Dave 1941-","2001","J SARG",,,"13","1","25.00","2020-06-30","2010-07-11"
"OCRL-SOPER","31040001123032","AV","0","Rockhounding in the Piedmont (collecting crystals and gems in Georgia & South Carolina)",,"1994","VC 553.8 ROCK","500","550","13","1","25.00","2020-06-25","2010-07-20"
"OCRL-SOPER","31040001123040","AV","3","The Desert Rats",,"1991","VC DESE",,,"13","1","25.00","2020-06-25","2010-07-20"
"OCRL-SOPER","31040001123057","AV","19","The Searchers",,"1996","VC SEAR",,,"13","1","25.00","2020-06-25","2010-07-20"
"OCRL-SOPER","31040001123065","AV","4","THEY WERE EXPENDABLE.","Montgomery, Robert","1990","VC THEY",,,"13","1","25.00","2020-06-25","2010-07-20"
"OCRL-SOPER","31040001123073","AV","3","Classic creatures, Return of the Jedi",,"1984","VC RETU",,,"13","1","25.00","2020-06-25","2010-07-20"
"OCRL-SOPER","31040001123081","AV","3","Battleground",,"1949","VC BATT",,,"13","1","25.00","2020-06-25","2010-07-20"
"OCRL-SOPER","31040001124196","LG-PRNT","3","Reckless","Gross, Andrew 1952-","2010","LP FIC GROS",,,"13","1","25.00","2020-06-30","2010-07-20"
"OCRL-SOPER","31040001125540","JUV","14","A frog in the bog","Wilson, Karma","2004","E WILS",,,"13","1","25.00","2020-06-25","2010-08-01"
"OCRL-SOPER","31040001125573","JUV","1","The fishy field trip","Schwabacher, Martin.","2004","J SCHW",,,"13","1","25.00","2020-06-30","2010-08-01"
"OCRL-SOPER","31040001125813","AV","10","Enemy at the gates",,"2001","VC FIC ENEM",,,"13","1","25.00","2020-06-25","2010-08-01"
"OCRL-SOPER","31040001125821","AV","4","Stargate",,"1995","VC FIC STAR",,,"13","1","25.00","2020-06-25","2010-08-01"
"OCRL-SOPER","31040001125839","AV","12","Thunderheart",,"1992","VC FIC THUN",,,"13","1","25.00","2020-06-25","2010-08-01"
"OCRL-SOPER","31040001128866","FIC","13","The search","Roberts, Nora.","2010","FIC ROBE",,,"13","1","25.00","2020-06-30","2010-08-14"
"OCRL-SOPER","31040001130482","FIC","25","The postcard killers : a novel","Patterson, James 1947-","2010","FIC PATT",,,"13","1","25.00","2020-06-30","2010-08-19"
"OCRL-SOPER","31040001130789","JUV","10","I am a monster","Mathieu, Joe 1949-","1976","E MATH",,,"13","1","25.00","2020-06-25","2010-08-19"
"OCRL-SOPER","31040001130805","JUV","4","Fenton and the magic bag","Perle, Ruth Lerner","1990","E PERL",,,"13","1","25.00","2020-06-25","2010-08-19"
"OCRL-SOPER","31040001131662","LG-PRNT","13","Up close and personal","Michaels, Fern","2007","LP FIC MICH",,,"13","1","25.00","2020-06-30","2011-05-07"
"OCRL-SOPER","31040001132850","LG-PRNT","1","Dating game","Steel, Danielle","2003","LP FIC STEE",,,"13","1","25.00","2020-06-30","2010-08-28"
"OCRL-SOPER","31040001132934","LG-PRNT","7","About face","Michaels, Fern.","2003","LP FIC MICH",,,"13","1","25.00","2020-06-30","2010-08-28"
"OCRL-SOPER","31040001132942","LG-PRNT","4","Johnny Angel","Steel, Danielle","2003","LP FIC STEE",,,"13","1","25.00","2020-06-30","2010-08-28"
"OCRL-SOPER","31040001132959","LG-PRNT","3","The face","Koontz, Dean R. (Dean Ray) 1945-","2003","LP FIC KOON",,,"13","1","25.00","2020-06-30","2010-08-28"
"OCRL-SOPER","31040001132967","LG-PRNT","4","The sight of the stars","Plain, Belva","2004","LP FIC PLAI",,,"13","1","25.00","2020-06-30","2010-08-28"
"OCRL-SOPER","31040001132975","LG-PRNT","0","Blessings : a novel","Quindlen, Anna","2002","LP FIC QUIN",,,"13","1","25.00","2020-06-30","2010-08-28"
"OCRL-SOPER","31040001132991","LG-PRNT","4","Remember when","Roberts, Nora.","2003","LP FIC ROBE",,,"13","1","25.00","2020-06-30","2010-08-28"
"OCRL-SOPER","31040001133635","AV","13","Beautiful",,"2001","VC FIC BEAU",,,"13","1","25.00","2020-06-25","2010-09-03"
"OCRL-SOPER","31040001133650","AV","5","Dave",,"1993","VC FIC DAVE",,,"13","1","25.00","2020-06-25","2010-09-03"
"OCRL-SOPER","31040001133668","AV","7","Under siege",,"1993","VC FIC UNDE",,,"13","1","25.00","2020-06-25","2010-09-03"
"OCRL-SOPER","31040001133684","AV","7","Con Air",,"1997","VC FIC CON",,,"13","1","25.00","2020-06-25","2010-09-04"
"OCRL-SOPER","31040001133692","AV","2","Lethal weapon 2",,"1998","VC FIC LETH",,,"13","1","25.00","2020-06-25","2010-09-04"
"OCRL-SOPER","31040001133700","AV","7","A glimpse of hell based on a true story",,"2001","VC FIC GLIM",,,"13","1","25.00","2020-06-25","2010-09-04"
"OCRL-SOPER","31040001133718","AV","6","The turning point",,"1997","VC FIC TURN",,,"13","1","25.00","2020-06-25","2010-09-04"
"OCRL-SOPER","31040001133726","AV","7","White Fang",,"1991","VC FIC WHIT",,,"13","1","25.00","2020-06-25","2010-09-04"
"OCRL-SOPER","31040001133734","AV","8","White Fang 2 myth of the white wolf",,"1994","VC FIC WHIT 2",,,"13","1","25.00","2020-06-25","2010-09-04"
"OCRL-SOPER","31040001133742","AV","1","Dorf on golf",,"1987","VC FIC DORF",,,"13","1","25.00","2020-06-25","2010-09-06"
"OCRL-SOPER","31040001133759","AV","9","Heist",,"2002","VC FIC HEIS",,,"13","1","25.00","2020-06-25","2010-09-06"
"OCRL-SOPER","31040001133767","AV","6","Lethal weapon 3",,"1998","VC FIC LETH",,,"13","1","25.00","2020-06-25","2010-09-06"
"OCRL-SOPER","31040001133775","AV","7","Dorf on the diamond",,"1996","VC FIC DORF",,,"13","1","25.00","2020-06-25","2010-09-06"
"OCRL-SOPER","31040001133783","AV","4","Twins",,"1998","VC FIC TWIN",,,"13","1","25.00","2020-06-25","2010-09-06"
"OCRL-SOPER","31040001133791","AV","4","Mountain Family Robinson",,"1985","VC FIC MOUN",,,"13","1","25.00","2020-06-25","2010-09-06"
"OCRL-SOPER","31040001133817","AV","20","The Adventures of the wilderness family",,"1982","VC FIC ADVE",,,"13","1","25.00","2020-06-25","2010-09-06"
"OCRL-SOPER","31040001133825","AV","6","Renaissance man",,"1994","VC FIC RENA",,,"13","1","25.00","2020-06-25","2010-09-06"
"OCRL-SOPER","31040001133833","AV","7","Never cry wolf",,"1993","VC FIC NEVE",,,"13","1","25.00","2020-06-25","2010-09-06"
"OCRL-SOPER","31040001133841","AV","9","Defending your life",,"1999","VC FIC DEFE",,,"13","1","25.00","2020-06-25","2010-09-06"
"OCRL-SOPER","31040001133858","AV","11","Grand Canyon",,"1992","VC FIC GRAN",,,"13","1","25.00","2020-06-25","2010-09-06"
"OCRL-SOPER","31040001133866","AV","12","Tumbleweeds",,"2000","VC FIC TUMB",,,"13","1","25.00","2020-06-25","2010-09-06"
"OCRL-SOPER","31040001139343","FIC","22","Legacy : a novel","Steel, Danielle.","2010","FIC STEE",,,"13","1","25.00","2020-06-30","2010-10-09"
"OCRL-SOPER","31040001142313","FIC","32","Don't blink : a novel","Patterson, James 1947-","2010","FIC PATT",,,"13","1","25.00","2020-06-30","2010-10-21"
"OCRL-SOPER","31040001146827","FIC","28","Unlocked","Kingsbury, Karen.","2010","FIC KING",,,"13","1","25.00","2020-06-30","2010-11-02"
"OCRL-SOPER","31040001146926","JUV","2","Running scared","Keene, Carolyn","1992","J KEEN",,,"13","1","25.00","2020-06-26","2010-11-02"
"OCRL-SOPER","31040001146934","JUV","4","Final notes","Keene, Carolyn","1991","J KEEN",,,"13","1","25.00","2020-06-26","2010-11-02"
"OCRL-SOPER","31040001146942","JUV","5","A model crime","Keene, Carolyn.","1990","J KEEN",,,"13","1","25.00","2020-06-26","2010-11-02"
"OCRL-SOPER","31040001146959","JUV","3","Rehearsing for romance","Keene, Carolyn","1996","J KEEN",,,"13","1","25.00","2020-06-26","2010-11-02"
"OCRL-SOPER","31040001146967","JUV","3","Heart of ice","Keene, Carolyn","1995","J KEEN",,,"13","1","25.00","2020-06-26","2010-11-02"
"OCRL-SOPER","31040001146975","JUV","5","Illusions of evil","Keene, Carolyn","1994","J KEEN",,,"13","1","25.00","2020-06-26","2010-11-02"
"OCRL-SOPER","31040001146983","JUV","2","Hot tracks","Keene, Carolyn","1992","J KEEN",,,"13","1","25.00","2020-06-26","2010-11-02"
"OCRL-SOPER","31040001149128","LG-PRNT","17","The search","Roberts, Nora","2010","LP FIC ROBE",,,"13","1","25.00","2020-06-30","2010-11-18"
"OCRL-SOPER","31040001149144","LG-PRNT","16","Indulgence in death","Robb, J. D. 1950-","2010","LP FIC ROBB",,,"13","1","25.00","2020-06-30","2010-12-04"
"OCRL-SOPER","31040001149177","LG-PRNT","12","Don't blink : a novel","Patterson, James 1947-","2010","LP FIC PATT",,,"13","1","25.00","2020-06-30","2010-11-18"
"OCRL-SOPER","31040001157345","JUV","5","Kristy's big day","Martin, Ann M. 1955-","1996","J MART",,,"13","1","25.00","2020-06-30","2011-01-01"
"OCRL-SOPER","31040001157352","JUV","1","Mary Anne and too many boys","Martin, Ann M. 1955-","1995","J MART",,,"13","1","25.00","2020-06-30","2011-01-01"
"OCRL-SOPER","31040001157360","JUV","6","Karen's spy mystery","Martin, Ann M. 1955-","1999","J MART",,,"13","1","25.00","2020-06-30","2011-01-01"
"OCRL-SOPER","31040001157378","JUV","2","101 outdoor adventures : great things to do under the sun (and the stars)","Beres, Samantha.","2002","J 796.5 BERE","700","790","13","1","25.00","2020-06-26","2011-01-01"
"OCRL-SOPER","31040001158327","JUV","3","Disney's Out & about with Pooh : a grow and learn library",,"1996","E KIDD",,,"13","1","25.00","2020-06-25","2011-01-01"
"OCRL-SOPER","31040001159879","AV","1","Louis L'Amour's the shadow riders",,"1992","VC WES LAMO",,,"13","1","25.00","2020-06-25","2011-01-03"
"OCRL-SOPER","31040001162261","LG-PRNT","11","Heart in the right place","Jourdan, Carolyn 1955-","2007","LP 976.8 JOUR","900","970","13","1","25.00","2020-06-30","2011-01-22"
"OCRL-SOPER","31040001162378","AV","9","North and South. Book II",,"1995","VC NORT V.6",,,"13","1","25.00","2020-06-25","2011-01-22"
"OCRL-SOPER","31040001162477","LG-PRNT","11","Last light","Blackstock, Terri 1957-","2006","LP FIC BLAC",,,"13","1","25.00","2020-06-30","2011-01-22"
"OCRL-SOPER","31040001162550","JUV","2","Shirley Temple film festival",,"1995","VC JUV SHIR",,,"13","1","25.00","2020-06-25","2011-01-22"
"OCRL-SOPER","31040001162568","AV","8","North and South. Book II",,"1995","VC NORT V.1",,,"13","1","25.00","2020-06-25","2011-01-22"
"OCRL-SOPER","31040001162576","AV","8","North and South. Book II",,"1995","VC NORT V.2",,,"13","1","25.00","2020-06-25","2011-01-22"
"OCRL-SOPER","31040001162584","AV","8","North and South. Book II",,"1995","VC NORT V.3",,,"13","1","25.00","2020-06-25","2011-01-22"
"OCRL-SOPER","31040001162592","AV","8","North and South. Book II",,"1995","VC NORT V.4",,,"13","1","25.00","2020-06-25","2011-01-22"
"OCRL-SOPER","31040001162600","AV","8","North and South. Book II",,"1995","VC NORT V.5",,,"13","1","25.00","2020-06-25","2011-01-22"
"OCRL-SOPER","31040001163152","JUV","8","Kit and Kat","DePaola, Tomie 1934-","1994","E DEPA",,,"13","1","25.00","2020-06-25","2011-01-26"
"OCRL-SOPER","31040001163483","JUV","5","Field day foul-up","Dubowski, Cathy East.","2000","J DUBO",,,"13","1","25.00","2020-06-26","2011-01-31"
"OCRL-SOPER","31040001180685","JUV","14","Say cheese!","Levinson, Nancy Smiler.","2000","E LEVI",,,"13","1","25.00","2020-06-25","2011-11-16"
"OCRL-SOPER","31040001181030","JUV","12","I just forgot","Mayer, Mercer 1943-","1988","E MAYE",,,"13","1","25.00","2020-06-25","2011-11-15"
"OCRL-SOPER","31040001181329","LG-PRNT","8","The litigators","Grisham, John","2011","LP FIC GRIS",,,"13","1","25.00","2020-06-30","2011-11-18"
"OCRL-SOPER","31040001186369","FIC","12","Longing","Kingsbury, Karen.","2011","FIC KING",,,"13","1","25.00","2020-06-30","2011-12-14"
"OCRL-SOPER","31040001187227","FIC","6","Longing","Kingsbury, Karen.","2011","FIC KING",,,"13","1","25.00","2020-06-30","2011-12-05"
"OCRL-SOPER","31040001189264","FIC","23","The next always","Roberts, Nora.","2011","FIC ROBE",,,"13","1","25.00","2020-06-25","2011-12-21"
"OCRL-SOPER","31040001189587","AV","9","Lucky numbers",,"2001","VC FIC LUCK",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001189595","AV","9","Beowulf",,"1999","VC FIC BEOW",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001189603","AV","8","Dirty dancing",,"1997","VC FIC DIRT",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001201671","LG-PRNT","9","H.R.H.","Steel, Danielle","2006","LP FIC STEE",,,"13","1","25.00","2020-06-30","2012-02-28"
"OCRL-SOPER","31040001201846","LG-PRNT","19","Flowers from the storm","Kinsale, Laura","2003","LP FIC KINS",,,"13","1","25.00","2020-06-30","2012-02-28"
"OCRL-SOPER","31040001205664","LG-PRNT","3","Second chance","Steel, Danielle","2004","LP FIC STEE",,,"13","1","25.00","2020-06-30","2012-03-06"
"OCRL-SOPER","31040001209245","JUV","2","President Pennybaker","Feiffer, Kate.","2008","E FEIF",,,"13","1","25.00","2020-06-25","2012-03-26"
"OCRL-SOPER","31040001220838","LG-PRNT","7","Celebrity in death","Robb, J. D. 1950-","2012","LP FIC ROBB",,,"13","1","25.00","2020-06-26","2012-05-01"
"OCRL-SOPER","31040001220846","LG-PRNT","16","Private games","Patterson, James 1947-","2012","LP FIC PATT",,,"13","1","25.00","2020-06-25","2012-04-30"
"OCRL-SOPER","31040001220895","LG-PRNT","5","Fall from grace a novel","Patterson, Richard North","2012","LP FIC PATT",,,"13","1","25.00","2020-06-25","2012-05-01"
"OCRL-SOPER","31040001230779","AV","10","John Steinbeck's Cannery row",,"1993","VC FIC CANN",,,"13","1","25.00","2020-06-25","2012-05-19"
"OCRL-SOPER","31040001230787","AV","3","The Keys of the Kingdom[videorecording].",,"1992","VC FIC KEYS",,,"13","1","25.00","2020-06-25","2012-05-19"
"OCRL-SOPER","31040001230860","JUV","0","Soup for president","Peck, Robert Newton","1978","J PECK",,,"13","1","25.00","2020-06-30","2012-05-19"
"OCRL-SOPER","31040001230936","AV","4","Helen of Troy",,"1983","VC FIC HELE",,,"13","1","25.00","2020-06-25","2012-05-19"
"OCRL-SOPER","31040001230951","AV","1","Samurai trilogy. Part I Musashi Miyamoto",,"1955","VC FIC SAMU",,,"13","1","25.00","2020-06-25","2012-05-19"
"OCRL-SOPER","31040001230969","AV","1","Jesus special edition",,"1979","VC 92 JESUS",,,"13","1","25.00","2020-06-25","2012-05-19"
"OCRL-SOPER","31040001230977","AV","2","Samurai trilogy. Part II Duel at Ichijoji Temple",,"1956","VC FIC DUEL II",,,"13","1","25.00","2020-06-25","2012-05-19"
"OCRL-SOPER","31040001230985","AV","3","Samurai Trilogy. Part III Duel at Ganryu Island",,"1956","VC FIC DUEL",,,"13","1","25.00","2020-06-25","2012-05-19"
"OCRL-SOPER","31040001230993","AV","0","The Hidden fortress = Kakushi toride no san-akumin",,"1986","VC FIC HIDD",,,"13","1","25.00","2020-06-25","2012-05-19"
"OCRL-SOPER","31040001231009","AV","2","Casablanca",,"1996","VC FIC CASA",,,"13","1","25.00","2020-06-25","2012-05-19"
"OCRL-SOPER","31040001231603","FIC","13","The witness","Roberts, Nora.","2012","FIC ROBE",,,"13","1","25.00","2020-06-30","2012-05-20"
"OCRL-SOPER","31040001238210","AV","7","The quest",,"1996","VC FIC QUES",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238228","AV","4","Mandela and Deklerk",,"1997","VC FIC MAND",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238236","AV","14","Courage under fire",,"1996","VC FIC COUR",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238244","AV","12","For richer or poorer",,"1998","VC FIC FOR",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238251","AV","12","The Rich man's wife",,"1997","VC FIC RICH",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238269","AV","1","Johnny Mnemonic",,"1998","VC FIC JOHN",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238277","AV","3","The Jackal",,"1998","VC FIC JACK",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238285","AV","2","Battlestar Galactica",,"1990","VC FIC BATT",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238293","AV","8","Daredevil",,"2003","VC FIC DARE",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238301","AV","5","Total recall 2070 : machine dreams",,"2000","VC FIC TOTA",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238319","AV","12","Extreme limits",,"2002","VC FIC EXTR",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238327","AV","7","The net",,"1995","VC FIC NET",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238335","AV","5","Blown away",,"1998","VC FIC BLOW",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238343","AV","3","Woo",,"1998","VC FIC WOO",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238350","AV","7","Bring it on",,"2001","VC FIC BRIN",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238368","AV","5","Rush hour 2",,"2001","VC FIC RUSH",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238376","AV","6","White man's burden",,"1995","VC FIC WHIT",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238384","AV","8","The cowboy way",,"1994","VC FIC COWB",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238392","AV","6","The Package",,"1989","VC FIC PACK",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238400","AV","5","The general's daughter",,"1999","VC FIC GENE",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238418","AV","4","Netforce",,"1998","VC FIC NETF",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238426","AV","5","The peacemaker",,"1998","VC FIC PEAC",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238434","AV","6","Sudden death",,"1995","VC FIC SUDD",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238442","AV","5","Devil's advocate",,"1998","VC FIC DEVI",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238459","AV","6","Cruel intentions",,"1999","VC FIC CRUE",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238467","AV","1","A Chorus line",,"1985","VC FIC CHOR",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238475","AV","8","The sixth sense",,"1999","VC FIC SIXT",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238483","AV","3","Alien resurrection",,"1997","VC FIC ALIE",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238491","AV","4","Miss congeniality",,"2000","VC FIC MISS",,,"13","1","25.00","2020-06-25","2011-12-22"
"OCRL-SOPER","31040001238517","AV","4","The Godfather",,"1997","VC FIC GODF",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238525","AV","4","Dante's peak",,"1997","VC FIC DANT",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238541","AV","8","Armageddon",,"1998","VC FIC ARMA",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238558","AV","7","The substitute",,"1996","VC FIC SUBS",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238566","AV","14","Bring it on again",,"2004","VC FIC BRIN",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238574","AV","13","28 days",,"2000","VC FIC 28",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238582","AV","9","Boiling point",,"1993","VC FIC BOIL",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238590","AV","9","The art of war",,"2000","VC FIC ART",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238608","AV","4","The negotiator",,"1999","VC FIC NEGO",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238616","AV","6","Blade runner",,"1999","VC FIC BLAD",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238624","AV","7","Runaway bride",,"1999","VC FIC RUNA",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238632","AV","6","The Godfather Part III",,"1991","VC FIC GODF PT3",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238640","AV","10","Patch Adams",,"1999","VC FIC PATC",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238657","AV","5","Blade II",,"2002","VC FIC BLAD",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001238673","AV","7","Lara Croft Tomb raider the cradle of life",,"2003","VC FIC LARA",,,"13","1","25.00","2020-06-25","2011-12-27"
"OCRL-SOPER","31040001247955","JUV","28","Go away, big green monster!","Emberley, Ed","2005","E EMBE",,,"13","1","25.00","2020-06-25","2012-07-30"
"OCRL-SOPER","31040001248243","JUV","13","Junie B., first grader : boo --and I mean it!","Park, Barbara.","2004","J PARK",,,"13","1","25.00","2020-06-30","2012-07-23"
"OCRL-SOPER","31040001248268","JUV","9","Junie B., first grader : toothless wonder","Park, Barbara.","2002","J PARK",,,"13","1","25.00","2020-06-30","2012-07-23"
"OCRL-SOPER","31040001248284","JUV","22","Junie B. Jones is a graduation girl","Park, Barbara.","2001","J PARK",,,"13","1","25.00","2020-06-30","2012-07-23"
"OCRL-SOPER","31040001248334","FIC","14","The struggle","Brunstetter, Wanda E.","2012","FIC BRUN",,,"13","1","25.00","2020-06-30","2012-07-23"
"OCRL-SOPER","31040001248615","LG-PRNT","4","The 500 : a novel","Quirk, Matthew.","2012","LP FIC QUIR",,,"13","1","25.00","2020-06-30","2012-08-02"
"OCRL-SOPER","31040001253482","LG-PRNT","10","The elusive flame","Woodiwiss, Kathleen E.","1998","LP FIC WOOD",,,"13","1","25.00","2020-06-30","2012-08-25"
"OCRL-SOPER","31040001254001","JUV","0","Clementine","Pennypacker, Sara 1951-","2007","J PENN",,,"13","1","25.00","2020-06-30","2012-08-23"
"OCRL-SOPER","31040001254035","JUV","9","Rani in the Mermaid Lagoon","Papademetriou, Lisa","2006","J PAPA",,,"13","1","25.00","2020-06-30","2012-08-23"
"OCRL-SOPER","31040001254944","FIC","17","Zoo","Patterson, James 1947-","2012","FIC PATT",,,"13","1","25.00","2020-06-30","2012-09-03"
"OCRL-SOPER","31040001255370","LG-PRNT","12","Murder on a starry night : a Queen Bees quilt mystery","Goldenbaum, Sally","2010","LP FIC GOLD",,,"13","1","25.00","2020-06-25","2012-09-05"
"OCRL-SOPER","31040001255412","LG-PRNT","13","Shadow zone","Johansen, Iris","2010","LP FIC JOHA",,,"13","1","25.00","2020-06-25","2012-09-05"
"OCRL-SOPER","31040001255586","LG-PRNT","2","Christmas cake","Hinton, Lynne","2010","LP FIC HINT",,,"13","1","25.00","2020-06-25","2012-09-05"
"OCRL-SOPER","31040001258770","JUV","1","The treasure in the royal tower","Keene, Carolyn","1995","J KEEN",,,"13","1","25.00","2020-06-26","2012-09-28"
"OCRL-SOPER","31040001258887","JUV","3","The clue in the diary.","Keene, Carolyn","1962","J KEEN",,,"13","1","25.00","2020-06-26","2012-09-28"
