"Owning Library","Item Barcode","Use Count","Shelving Location Name","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Create Date","Edit Date"
"OCRL-SANDR","31040002317997","5","AV","Rambo. Last blood",,"2019","DVD FIC RAMB",,,"0","0","25.00","2020-01-27","2020-03-07"
"OCRL-SANDR","31040002318003","2","AV","The secret life of Marilyn Monroe",,"2015","DVD FIC SECR",,,"0","0","25.00","2020-01-27","2020-06-25"
"OCRL-SANDR","31040002318011","2","AV","The old man and the sea",,"2000","DVD FIC OLD",,,"0","0","25.00","2020-01-27","2020-03-10"
"OCRL-SANDR","31040002318029","2","AV","License to kill",,"2004","DVD FIC LICE",,,"0","0","25.00","2020-01-27","2020-05-06"
"OCRL-SANDR","31040002318037","3","AV","Ma",,"2019","DVD FIC MA",,,"0","0","25.00","2020-01-27","2020-06-16"
"OCRL-SANDR","31040002318284","3","AV","The resident. The complete second season",,"2019","DVD FIC RESI S.2",,,"0","0","25.00","2020-01-27","2020-03-10"
"OCRL-SANDR","31040002318292","3","AV","NCIS. The second season Los Angeles",,"2011","DVD FIC NCIS LA S.2",,,"0","0","25.00","2020-01-27","2020-03-10"
"OCRL-SANDR","31040002318300","0","AV","Zoo wars 2 : into the Zooverse",,"2019","DVD J ZOO 2",,,"102","0","25.00","2020-01-27","2020-01-28"
"OCRL-SANDR","31040002318318","3","AV","Wonder Park",,"2019","DVD J WOND",,,"1","0","25.00","2020-01-27","2020-06-24"
"OCRL-SANDR","31040002318326","2","AV","Under suspicion",,"2000","DVD FIC UNDE",,,"0","0","25.00","2020-01-27","2020-02-14"
"OCRL-SANDR","31040002318334","2","AV","Proof of life",,"2001","DVD FIC PROO",,,"1","0","25.00","2020-01-27","2020-03-18"
"OCRL-SANDR","31040002318342","3","AV","Rules of engagement",,"2000","DVD FIC RULE",,,"0","0","25.00","2020-01-27","2020-06-09"
"OCRL-SANDR","31040002318359","1","AV","Bad words",,"2014","DVD FIC BAD",,,"6","0","25.00","2020-01-27","2020-06-15"
"OCRL-SANDR","31040002318367","1","AV","Susan Slade",,"2017","DVD FIC SUSA",,,"0","0","25.00","2020-01-27","2020-03-04"
"OCRL-SANDR","31040002318375","1","AV","A.I. Artificial intelligence",,"2002","DVD FIC A.I.",,,"0","0","25.00","2020-01-27","2020-02-19"
"OCRL-SANDR","31040002318383","2","AV","The meg",,"2018","DVD FIC MEG",,,"0","0","25.00","2020-01-27","2020-02-29"
"OCRL-SANDR","31040002318391","2","AV","Planet of the apes",,"2001","DVD FIC PLAN",,,"0","0","25.00","2020-01-27","2020-02-18"
"OCRL-SANDR","31040002318409","2","AV","Sybil",,"2006","DVD FIC SYBI",,,"0","0","25.00","2020-01-27","2020-03-18"
"OCRL-SANDR","31040002318417","0","AV","Jennifer 8",,"2000","DVD FIC JENN",,,"0","0","25.00","2020-01-27","2020-01-28"
"OCRL-SANDR","31040002318425","2","AV","The recruit",,"2003","DVD FIC RECR",,,"0","0","25.00","2020-01-27","2020-02-07"
"OCRL-SANDR","31040002318433","2","AV","I want to live!",,"2015","DVD FIC I",,,"0","0","25.00","2020-01-27","2020-03-13"
"OCRL-SANDR","31040002318441","1","AV","Absolute zero",,"2006","DVD FIC ABSO",,,"0","0","25.00","2020-01-27","2020-06-24"
"OCRL-SANDR","31040002318458","1","AV","Stir of echoes",,"2004","DVD FIC STIR",,,"0","0","25.00","2020-01-27","2020-02-19"
"OCRL-SANDR","31040002318466","2","AV","Motherfatherson",,"2019","DVD FIC MOTH",,,"0","0","25.00","2020-01-27","2020-03-06"
"OCRL-SANDR","31040002318474","3","AV","Gone are the days",,"2018","DVD WES GONE",,,"0","0","25.00","2020-01-27","2020-03-03"
"OCRL-SANDR","31040002318482","0","AV","Body double",,"2004","DVD FIC BODY",,,"0","0","25.00","2020-01-27","2020-01-28"
"OCRL-SANDR","31040002319472","3","NEW-BKS","When you see me : a novel","Gardner, Lisa","2020","FIC GARD",,,"0","0","25.00","2020-01-29","2020-05-27"
"OCRL-SANDR","31040002319480","5","NEW-BKS","Last day","Rice, Luanne","2020","FIC RICE",,,"1","0","25.00","2020-01-29","2020-06-11"
"OCRL-SANDR","31040002319498","5","NEW-BKS","The family business 5","Weber, Carl 1964-","2020","FIC WEBE",,,"1","0","25.00","2020-01-29","2020-06-24"
"OCRL-SANDR","31040002319506","3","NEW-BKS","Golden in death","Robb, J. D. 1950-","2020","FIC ROBB",,,"0","0","25.00","2020-01-29","2020-06-19"
"OCRL-SANDR","31040002319514","1","NEW-BKS","Song of the risen god","Salvatore, R. A. 1959-","2020","SF SALV",,,"0","0","25.00","2020-01-29","2020-02-25"
"OCRL-SANDR","31040002319522","0","NEW-BKS","A step so grave","McPherson, Catriona 1965-","2018","FIC MCPH",,,"0","0","25.00","2020-01-29","2020-02-04"
"OCRL-SANDR","31040002319530","3","NEW-BKS","Property of the state","Swinson, Kiki","2020","FIC SWIN",,,"8","0","25.00","2020-01-29","2020-06-30"
"OCRL-SANDR","31040002319548","3","NEW-BKS","Into the fire","Hurwitz, Gregg Andrew","2020","FIC HURW",,,"0","0","25.00","2020-01-29","2020-05-27"
"OCRL-SANDR","31040002319555","0","JUV","Happy howlidays! : a middle school story","Patterson, James 1947-","2019","J PATT",,,"0","0","25.00","2020-01-29","2020-02-04"
"OCRL-SANDR","31040002319597","2","FIC","Cold pursuit","Neggers, Carla.","2008","FIC NEGG",,,"0","0","25.00","2020-01-30","2020-06-09"
"OCRL-SANDR","31040002319605","3","FIC","Haunting warrior","Quinn, Erin 1963-","2010","FIC QUIN",,,"0","0","25.00","2020-01-30","2020-05-28"
"OCRL-SANDR","31040002319613","1","FIC","Darcy's passions","Jeffers, Regina.","2009","FIC JEFF",,,"0","0","25.00","2020-01-30","2020-02-11"
"OCRL-SANDR","31040002319621","1","WESTERN","A Jensen family Christmas","Johnstone, William W.","2019","WES JOHN PB",,,"0","0","25.00","2020-01-30","2020-02-25"
"OCRL-SANDR","31040002319639","0","FIC","Unwrapped",,"2012","FIC UNWR PB",,,"0","0","5.00","2020-01-30","2020-02-18"
"OCRL-SANDR","31040002319647","1","FIC","The best of friends","Mallery, Susan","2010","FIC MALL PB",,,"0","0","5.00","2020-01-30","2020-02-19"
"OCRL-SANDR","31040002319654","2","FIC","Kiss of the night","Kenyon, Sherrilyn 1965-","2004","FIC KENY PB",,,"0","0","5.00","2020-01-30","2020-02-27"
"OCRL-SANDR","31040002319662","1","FIC","Their perfect match","Macomber, Debbie","2019","FIC MACO PB",,,"7","0","5.00","2020-01-30","2020-06-30"
"OCRL-SANDR","31040002319670","1","FIC","Texas home","Macomber, Debbie","2019","FIC MACO PB",,,"7","0","5.00","2020-01-30","2020-06-30"
"OCRL-SANDR","31040002319688","2","FIC","Kisses in the snow","Macomber, Debbie","2019","FIC MACO PB",,,"0","0","5.00","2020-01-30","2020-06-05"
"OCRL-SANDR","31040002319704","2","AV","Secret window",,"2004","DVD FIC SECR",,,"1","0","25.00","2020-02-03","2020-03-13"
"OCRL-SANDR","31040002319712","0","AV","Music and lyrics",,"2007","DVD FIC MUSI",,,"0","0","25.00","2020-02-03","2020-02-04"
"OCRL-SANDR","31040002319720","2","AV","Revenge",,"2004","DVD FIC REVE",,,"0","0","25.00","2020-02-03","2020-03-03"
"OCRL-SANDR","31040002319738","3","AV","The great debaters",,"2008","DVD FIC GREA",,,"0","0","25.00","2020-02-03","2020-02-28"
"OCRL-SANDR","31040002319746","0","AV","Clash of the Titans",,"2002","DVD FIC CLAS",,,"0","0","25.00","2020-02-03","2020-02-04"
"OCRL-SANDR","31040002319753","4","AV","Spider-man. Far from home",,"2019","DVD FIC SPID FAR",,,"0","0","25.00","2020-02-03","2020-06-16"
"OCRL-SANDR","31040002319761","3","AV","Code black. Season 1",,"2016","DVD FIC CODE S.1",,,"0","0","25.00","2020-02-03","2020-06-25"
"OCRL-SANDR","31040002319779","1","AV","Something's gotta give",,"2004","DVD FIC SOME",,,"0","0","25.00","2020-02-03","2020-04-17"
"OCRL-SANDR","31040002319787","0","AV","Bridget Jones. The edge of reason",,"2005","DVD FIC BRID",,,"0","0","25.00","2020-02-03","2020-02-04"
"OCRL-SANDR","31040002319795","1","AV","John Q",,"2002","DVD FIC JOHN",,,"0","0","25.00","2020-02-03","2020-05-06"
"OCRL-SANDR","31040002319803","2","AV","The hurricane",,"2000","DVD FIC HURR",,,"0","0","25.00","2020-02-03","2020-03-12"
"OCRL-SANDR","31040002319811","2","AV","K-19 : the widowmaker",,"2002","DVD FIC K-19",,,"0","0","25.00","2020-02-03","2020-06-25"
"OCRL-SANDR","31040002319829","1","AV","What women want",,"2001","DVD FIC WHAT",,,"0","0","25.00","2020-02-03","2020-03-06"
"OCRL-SANDR","31040002319837","2","AV","Blink",,"2003","DVD FIC BLIN",,,"0","0","25.00","2020-02-03","2020-03-18"
"OCRL-SANDR","31040002319845","1","AV","Ray",,"2005","DVD FIC RAY",,,"0","0","25.00","2020-02-03","2020-03-12"
"OCRL-SANDR","31040002319852","2","AV","In the valley of Elah",,"2008","DVD FIC IN",,,"0","0","25.00","2020-02-03","2020-03-11"
"OCRL-SANDR","31040002319860","1","AV","A late quartet",,"2013","DVD FIC LATE",,,"0","0","25.00","2020-02-03","2020-02-28"
"OCRL-SANDR","31040002319878","1","AV","Twisted",,"2004","DVD FIC TWIS",,,"0","0","25.00","2020-02-03","2020-02-15"
"OCRL-SANDR","31040002319886","0","AV","Michael",,"1997","DVD FIC MICH",,,"0","0","25.00","2020-02-03","2020-02-04"
"OCRL-SANDR","31040002319894","0","AV","Apollo 13",,"2005","DVD FIC APOL",,,"0","0","25.00","2020-02-03","2020-02-04"
"OCRL-SANDR","31040002319902","2","AV","City of angels",,"1998","DVD FIC CITY",,,"0","0","25.00","2020-02-03","2020-02-26"
"OCRL-SANDR","31040002319910","1","AV","Power",,"1999","DVD FIC POWE",,,"0","0","25.00","2020-02-03","2020-02-25"
"OCRL-SANDR","31040002319928","2","AV","The sentinel",,"2006","DVD FIC SENT",,,"0","0","25.00","2020-02-03","2020-06-25"
"OCRL-SANDR","31040002319936","1","AV","Hitchcock",,"2013","DVD FIC HITC",,,"0","0","25.00","2020-02-03","2020-03-04"
"OCRL-SANDR","31040002319944","0","AV","Alfred Hitchcock : 4 spine tingling films from the master of suspense",,"2006","DVD FIC ALFR",,,"0","0","25.00","2020-02-03","2020-02-04"
"OCRL-SANDR","31040002320538","2","DISPLAY","[Georgia state parks and historic sites ParkPass]",,"2008","GA PARK PASS 2020","200","200","1","0","50.00","2020-02-05","2020-06-11"
"OCRL-SANDR","31040002320546","1","DISPLAY","[Georgia state parks and historic sites ParkPass]",,"2008","GA PARK PASS 2020","200","200","1","0","50.00","2020-02-05","2020-06-11"
"OCRL-SANDR","31040002320553","1","DISPLAY","[Georgia state parks and historic sites ParkPass]",,"2008","GA PARK PASS 2020","200","200","1","0","50.00","2020-02-05","2020-06-11"
"OCRL-SANDR","31040002320561","3","DISPLAY","[Georgia state parks and historic sites ParkPass]",,"2008","GA PARK PASS 2020","200","200","7","0","50.00","2020-02-05","2020-06-30"
"OCRL-SANDR","31040002320769","2","JUV","Cottonmouths","Albertson, Al","2020","J 597.96 ALBE","500","590","0","0","25.00","2020-02-05","2020-06-09"
"OCRL-SANDR","31040002320777","1","JUV","Common box turtles","Albertson, Al","2020","J 597.92 ALBE","500","590","0","0","25.00","2020-02-05","2020-06-12"
"OCRL-SANDR","31040002320785","2","JUV","American bullfrogs","Albertson, Al","2020","J 597.892 ALBE","500","590","0","0","25.00","2020-02-05","2020-06-12"
"OCRL-SANDR","31040002320793","0","JUV","White-tailed deer","Albertson, Al","2020","J 599.652 ALBE","500","590","0","0","25.00","2020-02-05","2020-02-11"
"OCRL-SANDR","31040002320801","0","JUV","Raccoons","Albertson, Al","2020","J 599.7632 ALBE","500","590","0","0","25.00","2020-02-05","2020-02-11"
"OCRL-SANDR","31040002320819","0","JUV","Who is Oprah Winfrey?","Kramer, Barbara","2019","J 92 WINF",,,"0","0","25.00","2020-02-05","2020-02-11"
"OCRL-SANDR","31040002320827","0","JUV","Who is Jeff Kinney?","Kinney, Patrick","2015","J 92 KINN",,,"0","0","25.00","2020-02-05","2020-02-11"
"OCRL-SANDR","31040002320835","2","JUV","Who was Milton Hershey?","Buckley, James Jr 1963-","2013","J 92 HERS",,,"1","0","25.00","2020-02-05","2020-06-29"
"OCRL-SANDR","31040002320843","1","JUV","From an idea to Nike : how marketing made Nike a global success","Sichol, Lowey Bundy","2019","J 338.7685 SICH","300","330","1","0","25.00","2020-02-05","2020-06-25"
"OCRL-SANDR","31040002320850","0","JUV","From an idea to Disney : how branding made Disney a household name","Sichol, Lowey Bundy","2019","J 384.8097 SICH","300","380","0","0","25.00","2020-02-05","2020-05-11"
"OCRL-SANDR","31040002320868","0","JUV","Mythical beasts","Mills, Andrea","2018","J 398.245 MILLS","300","390","0","0","25.00","2020-02-05","2020-05-11"
"OCRL-SANDR","31040002320876","0","JUV","Gimme shelter : misadventures and misinformation","Cronin, Doreen","2017","J CRON",,,"0","0","25.00","2020-02-05","2020-02-11"
"OCRL-SANDR","31040002320884","0","JUV","The genie's curse","Percival, Tom 1977-","2017","J PERC",,,"0","0","25.00","2020-02-05","2020-05-11"
"OCRL-SANDR","31040002320892","0","JUV","The magic looking glass","Percival, Tom 1977-","2017","J PERC",,,"0","0","25.00","2020-02-07","2020-05-11"
"OCRL-SANDR","31040002320900","0","JUV","Through the dark forest","Thorpe, Kiki","2018","J THOR",,,"0","0","25.00","2020-02-07","2020-05-11"
"OCRL-SANDR","31040002320918","1","JUV","Beyond Never Land","Thorpe, Kiki","2018","J THOR",,,"1","0","25.00","2020-02-07","2020-06-11"
"OCRL-SANDR","31040002320926","0","JUV","On the lost coast","Thorpe, Kiki","2018","J THOR",,,"0","0","25.00","2020-02-07","2020-05-11"
"OCRL-SANDR","31040002320934","2","NEW-BKS","Hunting for a Highlander","Sands, Lynsay","2020","FIC SAND",,,"0","0","25.00","2020-02-07","2020-05-26"
"OCRL-SANDR","31040002320942","3","NEW-BKS","Salt River","White, Randy Wayne","2020","FIC WHIT",,,"0","0","25.00","2020-02-07","2020-03-18"
"OCRL-SANDR","31040002320959","6","NEW-BKS","Perfect little children","Hannah, Sophie 1971-","2020","FIC HANN",,,"1","0","25.00","2020-02-07","2020-06-24"
"OCRL-SANDR","31040002320967","1","NEW-BKS","Out of the attic","Andrews, V. C. (Virginia C.)","2020","FIC ANDR",,,"0","0","25.00","2020-02-07","2020-03-10"
"OCRL-SANDR","31040002320975","2","NEW-BKS","The good killer : a novel","Dolan, Harry","2020","FIC DOLA",,,"0","0","25.00","2020-02-07","2020-06-17"
"OCRL-SANDR","31040002320983","2","NEW-BKS","The third to die","Brennan, Allison","2020","FIC BREN",,,"0","0","25.00","2020-02-07","2020-05-28"
"OCRL-SANDR","31040002320991","4","NEW-BKS","Things in jars","Kidd, Jess","2020","FIC KIDD",,,"0","0","25.00","2020-02-07","2020-06-02"
"OCRL-SANDR","31040002321007","1","NEW-BKS","Alone in the wild : a Rockton novel","Armstrong, Kelley","2020","FIC ARMS",,,"0","0","25.00","2020-02-07","2020-02-20"
"OCRL-SANDR","31040002321015","5","NEW-BKS","Crooked river","Preston, Douglas J.","2020","FIC PRES",,,"1","0","25.00","2020-02-07","2020-06-23"
"OCRL-SANDR","31040002321023","2","NEW-BKS","A divided loyalty","Todd, Charles","2020","MYS TODD",,,"0","0","25.00","2020-02-07","2020-03-03"
"OCRL-SANDR","31040002321031","0","NEW-BKS","The town","Prescott, Shaun","2020","FIC PRES",,,"0","0","25.00","2020-02-07","2020-02-11"
"OCRL-SANDR","31040002321049","3","NEW-BKS","Above the bay of angels : a novel","Bowen, Rhys","2020","FIC BOWE",,,"0","0","25.00","2020-02-07","2020-05-27"
"OCRL-SANDR","31040002321056","0","FIC","Revelation unveiled","LaHaye, Tim 1926-2016","1999","228.077 LAHA","200","220","0","0","25.00","2020-02-07","2020-02-11"
"OCRL-SANDR","31040002321064","1","JUV","King & Kayla and the case of the lost tooth","Butler, Dori Hillestad","2018","J BUTL",,,"0","0","25.00","2020-02-07","2020-05-26"
"OCRL-SANDR","31040002321072","1","JUV","King & Kayla and the case of the mysterious mouse","Butler, Dori Hillestad","2017","J BUTL",,,"0","0","25.00","2020-02-07","2020-05-26"
"OCRL-SANDR","31040002321080","2","JUV","The Wildwood Bakery","Elliott, Rebecca","2017","J ELLI",,,"8","0","25.00","2020-02-07","2020-06-19"
"OCRL-SANDR","31040002321098","0","JUV","The whispering oak","Charman, Katrina","2018","J CHAR",,,"0","0","25.00","2020-02-07","2020-05-11"
"OCRL-SANDR","31040002321106","1","JUV","Waking the rainbow dragon","West, Tracey 1965-","2018","J WEST",,,"1","0","25.00","2020-02-07","2020-06-25"
"OCRL-SANDR","31040002321114","0","JUV","Roar of the thunder dragon","West, Tracey 1965-","2017","J WEST",,,"0","0","25.00","2020-02-07","2020-05-11"
"OCRL-SANDR","31040002321122","0","JUV","The dragon crown","Stilton, Geronimo","2018","J STIL",,,"0","0","25.00","2020-02-07","2020-05-11"
"OCRL-SANDR","31040002321130","0","JUV","Once upon a prank","Hinuss, Roy L.","2018","J HINU",,,"0","0","25.00","2020-02-10","2020-05-11"
"OCRL-SANDR","31040002321148","0","JUV","Her royal slyness","Hinuss, Roy L.","2018","J HINU",,,"0","0","25.00","2020-02-10","2020-05-11"
"OCRL-SANDR","31040002321155","2","JUV","Hooray! My butt left the bench!","Winkler, Henry 1945-","2017","J WINK",,,"0","0","25.00","2020-02-10","2020-03-11"
"OCRL-SANDR","31040002321163","2","JUV","Everybody is somebody","Winkler, Henry 1945-","2019","J WINK",,,"0","0","25.00","2020-02-10","2020-03-11"
"OCRL-SANDR","31040002321171","1","JUV","Bentley","Miles, Ellen","2019","J MILE",,,"0","0","25.00","2020-02-10","2020-06-09"
"OCRL-SANDR","31040002321189","0","JUV","The missing baseball","Lupica, Mike","2018","J LUPI",,,"0","0","25.00","2020-02-10","2020-02-11"
"OCRL-SANDR","31040002321197","0","JUV","The half-court hero","Lupica, Mike","2018","J LUPI",,,"0","0","25.00","2020-02-10","2020-02-11"
"OCRL-SANDR","31040002321205","2","JUV","The football fiasco","Lupica, Mike","2018","J LUPI",,,"1","0","25.00","2020-02-10","2020-06-25"
"OCRL-SANDR","31040002321213","0","AV","... And justice for all",,"2004","DVD FIC AND",,,"0","0","25.00","2020-02-10","2020-02-11"
"OCRL-SANDR","31040002321221","1","AV","The watcher",,"2000","DVD FIC WATC",,,"6","0","25.00","2020-02-10","2020-06-30"
"OCRL-SANDR","31040002321239","2","AV","The hunted",,"2003","DVD FIC HUNT",,,"0","0","25.00","2020-02-10","2020-03-10"
"OCRL-SANDR","31040002321247","1","AV","War of the worlds",,"2005","DVD FIC WAR",,,"0","0","25.00","2020-02-10","2020-03-07"
"OCRL-SANDR","31040002321254","0","AV","John Carpenter's Starman",,"2001","DVD FIC STAR",,,"0","0","25.00","2020-02-10","2020-02-11"
"OCRL-SANDR","31040002322427","0","AV","Bite the bullet",,"2004","DVD FIC BITE",,,"0","0","25.00","2020-02-14","2020-06-09"
"OCRL-SANDR","31040002322435","2","AV","Perfect stranger",,"2007","DVD FIC PERF",,,"0","0","25.00","2020-02-14","2020-06-25"
"OCRL-SANDR","31040002322443","2","AV","Virtuosity",,"2013","DVD FIC VIRT",,,"6","0","25.00","2020-02-14","2020-06-30"
"OCRL-SANDR","31040002322450","1","AV","Quicksand",,"2004","DVD FIC QUIC",,,"0","0","25.00","2020-02-14","2020-03-12"
"OCRL-SANDR","31040002322468","0","AV","Sworn to silence",,"2004","DVD FIC SWOR",,,"0","0","25.00","2020-02-14","2020-02-21"
"OCRL-SANDR","31040002322476","4","LG-PRNT","American dirt","Cummins, Jeanine.","2020","LP FIC CUMM",,,"1","0","25.00","2020-02-14","2020-06-02"
"OCRL-SANDR","31040002322484","2","LG-PRNT","Big lies in a small town","Chamberlain, Diane 1950-","2020","LP FIC CHAM",,,"0","0","25.00","2020-02-14","2020-06-12"
"OCRL-SANDR","31040002322492","2","NEW-BKS","The look-alike","Spindler, Erica 1957-","2020","FIC SPIN",,,"0","0","25.00","2020-02-14","2020-06-12"
"OCRL-SANDR","31040002323292","4","NEW-BKS","Blindside","Patterson, James 1947-","2020","FIC PATT",,,"0","0","25.00","2020-02-24","2020-05-26"
"OCRL-SANDR","31040002323300","2","NEW-BKS","One minute out","Greaney, Mark","2020","FIC GREA",,,"0","0","25.00","2020-02-24","2020-06-10"
"OCRL-SANDR","31040002323318","5","NEW-BKS","All the best lies","Schaffhausen, Joanna","2020","MYS SCHA",,,"1","0","25.00","2020-02-24","2020-06-24"
"OCRL-SANDR","31040002323326","1","NEW-BKS","Chasing Cassandra","Kleypas, Lisa","2020","FIC KLEY",,,"0","0","25.00","2020-02-24","2020-03-10"
"OCRL-SANDR","31040002323334","1","NEW-BKS","The American fiancée : a novel","Dupont, Éric 1970-","2020","FIC DUPO",,,"0","0","25.00","2020-02-24","2020-05-26"
"OCRL-SANDR","31040002323342","2","NEW-BKS","Sisters by choice","Mallery, Susan","2020","FIC MALL",,,"0","0","25.00","2020-02-24","2020-06-16"
"OCRL-SANDR","31040002323359","3","NEW-BKS","The Warsaw protocol","Berry, Steve 1955-","2020","FIC BERR",,,"0","0","25.00","2020-02-24","2020-06-02"
"OCRL-SANDR","31040002323367","0","NEW-BKS","Food fix : how to save our health, our economy, our communities, and our planet-one bite at a time","Hyman, Mark 1959-","2020","363.8561 HYMA","300","360","0","0","25.00","2020-02-24","2020-02-25"
"OCRL-SANDR","31040002323375","1","NEW-BKS","Firewatching","Thomas, Russ 1975-","2020","FIC THOM",,,"0","0","25.00","2020-02-24","2020-03-18"
"OCRL-SANDR","31040002323383","4","NEW-BKS","The lucky one : a novel","Rader-Day, Lori 1973-","2020","FIC RADE",,,"0","0","25.00","2020-02-24","2020-05-26"
"OCRL-SANDR","31040002323391","2","NEW-BKS","The chill : a novel","Carson, Scott 1982-","2020","FIC CARS",,,"0","0","25.00","2020-02-24","2020-03-18"
"OCRL-SANDR","31040002323409","1","NEW-BKS","The queen's fortune : a novel of Desiree, Napoleon, and the dynasty that outlasted the empire","Pataki, Allison","2020","FIC PATA",,,"0","0","25.00","2020-02-24","2020-03-11"
"OCRL-SANDR","31040002323417","1","NEW-BKS","The burn","Kent, Kathleen 1953-","2020","FIC KENT",,,"6","0","25.00","2020-02-24","2020-06-30"
"OCRL-SANDR","31040002323425","1","NEW-BKS","The only child : a novel","SÅ, Mi-ae","2020","FIC SO",,,"1","0","25.00","2020-02-24","2020-06-03"
"OCRL-SANDR","31040002323433","1","NEW-BKS","Thief River Falls","Freeman, Brian 1963-","2020","FIC FREE",,,"1","0","25.00","2020-02-24","2020-06-10"
"OCRL-SANDR","31040002323441","0","NEW-BKS","The splendid and the vile : a saga of Churchill, family, and defiance during the Blitz","Larson, Erik 1954-","2020","940.5421 LARS","900","940","0","0","25.00","2020-02-24","2020-02-25"
"OCRL-SANDR","31040002323458","3","NEW-BKS","Robert Ludlum's The Treadstone resurrection","Hood, Joshua","2020","FIC HOOD",,,"1","0","25.00","2020-02-24","2020-06-03"
"OCRL-SANDR","31040002323466","1","NEW-BKS","The holdout : a novel","Moore, Graham 1981-","2020","FIC MOOR",,,"0","0","25.00","2020-02-24","2020-03-12"
"OCRL-SANDR","31040002323474","2","NEW-BKS","The dark corners of the night","Gardiner, Meg","2020","FIC GARD",,,"0","0","25.00","2020-02-24","2020-03-18"
"OCRL-SANDR","31040002323482","1","NEW-BKS","The darkest king","Showalter, Gena","2020","FIC SHOW",,,"0","0","25.00","2020-02-24","2020-03-18"
"OCRL-SANDR","31040002323490","4","NEW-BKS","No bad deed : a novel","Chavez, Heather","2020","FIC CHAV",,,"0","0","25.00","2020-02-24","2020-05-26"
"OCRL-SANDR","31040002323508","4","NEW-BKS","Follow me","Barber, Kathleen","2020","FIC BARB",,,"1","0","25.00","2020-02-24","2020-06-24"
"OCRL-SANDR","31040002323516","1","NEW-BKS","The last passenger","Finch, Charles (Charles B.)","2020","FIC FINC",,,"0","0","25.00","2020-02-24","2020-03-04"
"OCRL-SANDR","31040002323524","1","NEW-BKS","Death in the family","Wegert, Tessa","2020","FIC WEGE",,,"0","0","25.00","2020-02-24","2020-03-03"
"OCRL-SANDR","31040002323532","0","NEW-BKS","Real life","Taylor, Brandon (Brandon L. G.)","2020","FIC TAYL",,,"0","0","25.00","2020-02-24","2020-02-25"
"OCRL-SANDR","31040002323540","2","NEW-BKS","The hope of glory : reflections on the last words of Jesus from the cross","Meacham, Jon","2020","232.9635 MEAC","200","230","0","0","25.00","2020-02-24","2020-06-25"
"OCRL-SANDR","31040002323557","0","NEW-BKS","Trouble is what I do","Mosley, Walter","2020","FIC MOSL",,,"0","0","25.00","2020-02-24","2020-02-25"
"OCRL-SANDR","31040002323565","1","EASY","Unicorn club","Senior, Suzy","2019","E SENI",,,"1","0","25.00","2020-02-24","2020-06-25"
"OCRL-SANDR","31040002323573","0","EASY","Twenty-six princesses","Horowitz, Dave 1970-","2011","E HORO",,,"0","0","25.00","2020-02-24","2020-05-11"
"OCRL-SANDR","31040002323581","0","EASY","Wishing for a dragon","Cameron, Becky","2019","E CAME",,,"0","0","25.00","2020-02-24","2020-05-11"
"OCRL-SANDR","31040002323599","2","EASY","I love you, baby shark : doo doo doo doo doo doo",,"2019","E I",,,"0","0","25.00","2020-02-24","2020-05-26"
"OCRL-SANDR","31040002323607","1","EASY","Pinkalicious and the pirates","Kann, Victoria","2018","E KANN",,,"0","0","25.00","2020-02-24","2020-06-23"
"OCRL-SANDR","31040002323615","0","EASY","Uni's first sleepover","Rosenthal, Amy Krouse","2019","E ROSE",,,"0","0","25.00","2020-02-24","2020-05-11"
"OCRL-SANDR","31040002323623","2","EASY","The bean team","Huntley, Tex","2019","E HUNT",,,"1","0","25.00","2020-02-24","2020-06-30"
"OCRL-SANDR","31040002323672","1","EASY","Queen of cats!","Shealy, Dennis R. 1969-","2019","E SHEA",,,"0","0","25.00","2020-02-24","2020-03-11"
"OCRL-SANDR","31040002323680","0","EASY","Made to play!","Bouchard, Natasha","2019","E BOUC",,,"0","0","25.00","2020-02-24","2020-05-11"
"OCRL-SANDR","31040002323698","0","EASY","Meet the Enchantimals","Finn, Perdita","2018","E FINN",,,"0","0","25.00","2020-02-24","2020-05-11"
"OCRL-SANDR","31040002323706","1","EASY","The angry birds movie 2 : best enemies","Palacios, Tomas","2019","E PALA",,,"0","0","25.00","2020-02-24","2020-03-11"
"OCRL-SANDR","31040002323714","0","EASY","Aladdin","Tillworth, Mary","2019","E TILL",,,"0","0","25.00","2020-02-24","2020-05-11"
"OCRL-SANDR","31040002323722","0","EASY","Ninja at the firehouse","Flowers, Luke","2018","E FLOW",,,"0","0","25.00","2020-02-24","2020-02-25"
"OCRL-SANDR","31040002323730","2","EASY","Mighty truck. Zip and beep","Barton, Chris","2018","E BART",,,"0","0","25.00","2020-02-24","2020-05-26"
"OCRL-SANDR","31040002323748","3","EASY","Molly of Denali : party moose","Waugh, Kathy","2019","E WAUG",,,"0","0","25.00","2020-02-24","2020-06-02"
"OCRL-SANDR","31040002323755","0","EASY","Pinkalicious dragon to the rescue","Kann, Victoria","2019","E KANN",,,"0","0","25.00","2020-02-24","2020-05-11"
"OCRL-SANDR","31040002323763","1","EASY","Pirates don't drive diggers","English, Alex","2019","E ENGL",,,"0","0","25.00","2020-02-24","2020-06-09"
"OCRL-SANDR","31040002323771","0","EASY","Spirits of nature","Bouchard, Natasha","2019","E BOUC",,,"0","0","25.00","2020-02-24","2020-05-11"
